DATE ,HABITAT,TRANSECT,Easting,Northing,COMPASS,Point,Species Code,Common Name,Scientific Name,Height,Comments,Comments 2 ,
8/6/2007,HM,2,561950,4218943,317,4,SPFO,Cordgrass,Spartina foliosa,31,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,4.5,SPFO,Cordgrass,Spartina foliosa,37,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,5,SAPA,Pickleweed,Sarcocornia pacifica,33,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,5.5,SPFO,Cordgrass,Spartina foliosa,39,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,6,SPFO,Cordgrass,Spartina foliosa,23,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,6.5,SPFO,Cordgrass,Spartina foliosa,60,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,7,SPFO,Cordgrass,Spartina foliosa,63,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,7.5,SAPA,Pickleweed,Sarcocornia pacifica,35,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,8,SPFO,Cordgrass,Spartina foliosa,62,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,8.5,SPFO,Cordgrass,Spartina foliosa,53,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,9,SPFO,Cordgrass,Spartina foliosa,52,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,9.5,SPFO,Cordgrass,Spartina foliosa,44,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,10,SPFO,Cordgrass,Spartina foliosa,55,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,10.5,SPFO,Cordgrass,Spartina foliosa,47,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,11,SPFO,Cordgrass,Spartina foliosa,34,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,11.5,SPFO,Cordgrass,Spartina foliosa,53,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,12,SPFO,Cordgrass,Spartina foliosa,28,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,12.5,ALGG,Green Algae,N/A,,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,13,SAPA,Pickleweed,Sarcocornia pacifica,11,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,13.5,SPFO,Cordgrass,Spartina foliosa,8,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,14,SPFO,Cordgrass,Spartina foliosa,33,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,14.5,SPFO,Cordgrass,Spartina foliosa,82,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,15,SPFO,Cordgrass,Spartina foliosa,60,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,15.5,SPFO,Cordgrass,Spartina foliosa,22,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,16,SPFO,Cordgrass,Spartina foliosa,20,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,16.5,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,17,SPFO,Cordgrass,Spartina foliosa,53,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,17.5,SPFO,Cordgrass,Spartina foliosa,23,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,18,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,18.5,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,19,SPFO,Cordgrass,Spartina foliosa,12,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,19.5,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,HM,2,561950,4218943,317,20,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,0,SAPA,Pickleweed,Sarcocornia pacifica,20,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,0.5,SAPA,Pickleweed,Sarcocornia pacifica,35,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,1,SAPA,Pickleweed,Sarcocornia pacifica,36,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,1.5,SAPA,Pickleweed,Sarcocornia pacifica,22,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,2,DISP,Salt Grass,Distichlis spicata,30,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,2.5,SAPA,Pickleweed,Sarcocornia pacifica,29,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,3,SAPA,Pickleweed,Sarcocornia pacifica,32,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,3.5,DISP,Salt Grass,Distichlis spicata,25,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,4,DISP,Salt Grass,Distichlis spicata,23,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,4.5,DISP,Salt Grass,Distichlis spicata,25,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,5,DISP,Salt Grass,Distichlis spicata,32,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,5.5,DISP,Salt Grass,Distichlis spicata,31,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,6,DISP,Salt Grass,Distichlis spicata,44,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,6.5,DISP,Salt Grass,Distichlis spicata,28,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,7,DISP,Salt Grass,Distichlis spicata,24,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,7.5,DISP,Salt Grass,Distichlis spicata,31,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,8,DISP,Salt Grass,Distichlis spicata,26,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,8.5,DISP,Salt Grass,Distichlis spicata,25,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,9,DISP,Salt Grass,Distichlis spicata,19,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,9.5,DISP,Salt Grass,Distichlis spicata,17,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,10,SAPA,Pickleweed,Sarcocornia pacifica,3,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,10.5,SPFO,Cordgrass,Spartina foliosa,40,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,11,SPFO,Cordgrass,Spartina foliosa,43,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,11.5,DISP,Salt Grass,Distichlis spicata,9,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,12,DISP,Salt Grass,Distichlis spicata,23,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,12.5,DISP,Salt Grass,Distichlis spicata,17,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,13,DISP,Salt Grass,Distichlis spicata,20,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,13.5,SAPA,Pickleweed,Sarcocornia pacifica,23,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,14,DISP,Salt Grass,Distichlis spicata,22,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,14.5,DISP,Salt Grass,Distichlis spicata,25,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,15,DISP,Salt Grass,Distichlis spicata,25,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,15.5,SAPA,Pickleweed,Sarcocornia pacifica,31,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,16,SAPA,Pickleweed,Sarcocornia pacifica,26,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,16.5,SAPA,Pickleweed,Sarcocornia pacifica,10,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,17,SAPA,Pickleweed,Sarcocornia pacifica,23,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,17.5,SAPA,Pickleweed,Sarcocornia pacifica,37,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,18,SAPA,Pickleweed,Sarcocornia pacifica,35,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,18.5,SAPA,Pickleweed,Sarcocornia pacifica,33,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,19,DISP,Salt Grass,Distichlis spicata,20,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,19.5,DISP,Salt Grass,Distichlis spicata,22,"GC, LD",,
8/6/2007,UP,2,562022,4218932,331,20,DISP,Salt Grass,Distichlis spicata,24,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,0,GRST,Gum-plant,Grindelia stricta,20,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,0.5,SAPA,Pickleweed,Sarcocornia pacifica,33,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,1,SAPA,Pickleweed,Sarcocornia pacifica,20,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,1.5,SAPA,Pickleweed,Sarcocornia pacifica,25,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,2,DISP,Salt Grass,Distichlis spicata,13,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,2.5,DISP,Salt Grass,Distichlis spicata,17,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,3,DISP,Salt Grass,Distichlis spicata,21,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,3.5,DISP,Salt Grass,Distichlis spicata,17,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,4,DISP,Salt Grass,Distichlis spicata,18,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,4.5,SAPA,Pickleweed,Sarcocornia pacifica,42,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,5,DISP,Salt Grass,Distichlis spicata,21,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,5.5,SAPA,Pickleweed,Sarcocornia pacifica,22,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,6,SAPA,Pickleweed,Sarcocornia pacifica,34,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,6.5,SAPA,Pickleweed,Sarcocornia pacifica,39,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,7,SAPA,Pickleweed,Sarcocornia pacifica,32,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,7.5,SAPA,Pickleweed,Sarcocornia pacifica,59,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,8,SAPA,Pickleweed,Sarcocornia pacifica,22,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,8.5,SAPA,Pickleweed,Sarcocornia pacifica,31,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,9,SAPA,Pickleweed,Sarcocornia pacifica,37,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,9.5,SAPA,Pickleweed,Sarcocornia pacifica,64,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,10,SAPA,Pickleweed,Sarcocornia pacifica,41,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,10.5,SAPA,Pickleweed,Sarcocornia pacifica,33,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,11,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,11.5,SAPA,Pickleweed,Sarcocornia pacifica,45,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,12,SAPA,Pickleweed,Sarcocornia pacifica,33,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,12.5,SAPA,Pickleweed,Sarcocornia pacifica,25,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,13,SAPA,Pickleweed,Sarcocornia pacifica,26,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,13.5,SAPA,Pickleweed,Sarcocornia pacifica,37,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,14,SAPA,Pickleweed,Sarcocornia pacifica,57,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,14.5,SAPA,Pickleweed,Sarcocornia pacifica,43,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,15,SAPA,Pickleweed,Sarcocornia pacifica,19,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,15.5,SAPA,Pickleweed,Sarcocornia pacifica,40,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,16,DISP,Salt Grass,Distichlis spicata,22,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,16.5,DISP,Salt Grass,Distichlis spicata,23,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,17,SAPA,Pickleweed,Sarcocornia pacifica,34,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,17.5,DISP,Salt Grass,Distichlis spicata,12,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,18,GRST,Gum-plant,Grindelia stricta,27,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,18.5,DISP,Salt Grass,Distichlis spicata,24,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,19,DISP,Salt Grass,Distichlis spicata,22,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,19.5,SAPA,Pickleweed,Sarcocornia pacifica,25,"GC, LD",,
8/6/2007,HM,3,562042,4218957,173,20,GRST,Gum-plant,Grindelia stricta,22,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,0,SAPA,Pickleweed,Sarcocornia pacifica,17,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,0.5,SAPA,Pickleweed,Sarcocornia pacifica,18,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,1,SAPA,Pickleweed,Sarcocornia pacifica,25,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,1.5,SAPA,Pickleweed,Sarcocornia pacifica,17,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,2,BOMA,Seaside Bulrush,Bolboschoenus maritimus,33,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,2.5,SAPA,Pickleweed,Sarcocornia pacifica,30,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,3,SAPA,Pickleweed,Sarcocornia pacifica,23,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,3.5,SAPA,Pickleweed,Sarcocornia pacifica,20,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,4,ALGG,Green Algae,N/A,,"GC, LD",H20 4CM,
8/6/2007,MP,2,562131,4218973,199,4.5,SAPA,Pickleweed,Sarcocornia pacifica,3,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,5,SAPA,Pickleweed,Sarcocornia pacifica,28,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,5.5,SAPA,Pickleweed,Sarcocornia pacifica,20,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,6,SAPA,Pickleweed,Sarcocornia pacifica,33,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,6.5,SAPA,Pickleweed,Sarcocornia pacifica,27,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,7,SAPA,Pickleweed,Sarcocornia pacifica,26,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,7.5,SAPA,Pickleweed,Sarcocornia pacifica,35,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,8,SAPA,Pickleweed,Sarcocornia pacifica,30,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,8.5,SAPA,Pickleweed,Sarcocornia pacifica,27,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,9,SAPA,Pickleweed,Sarcocornia pacifica,34,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,9.5,SAPA,Pickleweed,Sarcocornia pacifica,28,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,10,SAPA,Pickleweed,Sarcocornia pacifica,37,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,10.5,SAPA,Pickleweed,Sarcocornia pacifica,35,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,11,SAPA,Pickleweed,Sarcocornia pacifica,34,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,11.5,SAPA,Pickleweed,Sarcocornia pacifica,25,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,12,SAPA,Pickleweed,Sarcocornia pacifica,28,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,12.5,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,13,GRST,Gum-plant,Grindelia stricta,25,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,13.5,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,14,SAPA,Pickleweed,Sarcocornia pacifica,19,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,14.5,SAPA,Pickleweed,Sarcocornia pacifica,22,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,15,SAPA,Pickleweed,Sarcocornia pacifica,40,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,15.5,SAPA,Pickleweed,Sarcocornia pacifica,32,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,16,SPMA,Sand spurrey,Spergularia Macrotheca,8,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,16.5,SAPA,Pickleweed,Sarcocornia pacifica,45,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,17,GRST,Gum-plant,Grindelia stricta,35,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,17.5,GRST,Gum-plant,Grindelia stricta,26,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,18,GRST,Gum-plant,Grindelia stricta,35,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,18.5,SAPA,Pickleweed,Sarcocornia pacifica,60,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,19,GRST,Gum-plant,Grindelia stricta,60,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,19.5,SAPA,Pickleweed,Sarcocornia pacifica,79,"GC, LD",,
8/6/2007,MP,2,562131,4218973,199,20,GRST,Gum-plant,Grindelia stricta,50,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,0,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,0.5,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,1,LITR,Dead and Standing,N/A,2,"GC, LD",LOCO,
8/6/2007,UP,1,562198,4218930,284,1.5,LITR,Dead and Standing,N/A,16,"GC, LD",GRASS,
8/6/2007,UP,1,562198,4218930,284,2,LITR,Dead and Standing,N/A,5,"GC, LD",ELSP,
8/6/2007,UP,1,562198,4218930,284,2.5,LITR,Dead and Standing,N/A,4,"GC, LD",GRASS,
8/6/2007,UP,1,562198,4218930,284,3,LITR,Dead and Standing,N/A,3,"GC, LD",LOCO,
8/6/2007,UP,1,562198,4218930,284,3.5,LITR,Dead and Standing,N/A,12,"GC, LD",ELSP,
8/6/2007,UP,1,562198,4218930,284,4,LITR,Dead and Standing,N/A,11,"GC, LD",ELSP,
8/6/2007,UP,1,562198,4218930,284,4.5,SAPA,Pickleweed,Sarcocornia pacifica,18,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,5,SAPA,Pickleweed,Sarcocornia pacifica,20,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,5.5,LITR,Dead and Standing,N/A,8,"GC, LD",POMO,
8/6/2007,UP,1,562198,4218930,284,6,SAPA,Pickleweed,Sarcocornia pacifica,27,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,6.5,SAPA,Pickleweed,Sarcocornia pacifica,14,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,7,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,7.5,SAPA,Pickleweed,Sarcocornia pacifica,17,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,8,SAPA,Pickleweed,Sarcocornia pacifica,9,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,8.5,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,9,SAPA,Pickleweed,Sarcocornia pacifica,9,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,9.5,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,10,SAPA,Pickleweed,Sarcocornia pacifica,4,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,10.5,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,11,SAPA,Pickleweed,Sarcocornia pacifica,13,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,11.5,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,12,SAPA,Pickleweed,Sarcocornia pacifica,25,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,12.5,SAPA,Pickleweed,Sarcocornia pacifica,20,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,13,SAPA,Pickleweed,Sarcocornia pacifica,50,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,13.5,SAPA,Pickleweed,Sarcocornia pacifica,8,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,14,SAPA,Pickleweed,Sarcocornia pacifica,13,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,14.5,GRST,Gum-plant,Grindelia stricta,8,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,15,LITR,Dead and Standing,N/A,9,"GC, LD",ELSP,
8/6/2007,UP,1,562198,4218930,284,15.5,LITR,Dead and Standing,N/A,9,"GC, LD",ELSP,
8/6/2007,UP,1,562198,4218930,284,16,LITR,Dead and Standing,N/A,15,"GC, LD",POMO,
8/6/2007,UP,1,562198,4218930,284,16.5,LITR,Dead and Standing,N/A,7,"GC, LD",POMO,
8/6/2007,UP,1,562198,4218930,284,17,LITR,Dead and Standing,N/A,9,"GC, LD",POMO,
8/6/2007,UP,1,562198,4218930,284,17.5,LOCO,Birdfoot trefoil,Lotus corniculatus,6,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,18,LITR,Dead and Standing,N/A,14,"GC, LD",POMO,
8/6/2007,UP,1,562198,4218930,284,18.5,TRPO,Oyster Plant,Tragopogon porrifolius,11,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,19,LITR,Dead and Standing,N/A,11,"GC, LD",POMO,
8/6/2007,UP,1,562198,4218930,284,19.5,BRHO,Soft chess,Bromus hordeaceous,16,"GC, LD",,
8/6/2007,UP,1,562198,4218930,284,20,BRHO,Soft chess,Bromus hordeaceous,20,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,0,SAPA,Pickleweed,Sarcocornia pacifica,12,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,0.5,DISP,Salt Grass,Distichlis spicata,5,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,1,LITR,Dead and Standing,N/A,4,"GC, LD",UNKNOWN,
8/6/2007,HM,4,562095,4218948,345,1.5,SPMA,Sand spurrey,Spergularia Macrotheca,8,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,2,LITR,Dead and Standing,N/A,5,"GC, LD",DISP,
8/6/2007,HM,4,562095,4218948,345,2.5,SAPA,Pickleweed,Sarcocornia pacifica,10,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,3,LITR,Dead and Standing,N/A,2,"GC, LD",UNKNOWN,
8/6/2007,HM,4,562095,4218948,345,3.5,LITR,Dead and Standing,N/A,2,"GC, LD",UNKNOWN,
8/6/2007,HM,4,562095,4218948,345,4,LITR,Dead and Standing,N/A,9,"GC, LD",UNKNOWN,
8/6/2007,HM,4,562095,4218948,345,4.5,SAPA,Pickleweed,Sarcocornia pacifica,14,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,5,SAPA,Pickleweed,Sarcocornia pacifica,40,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,5.5,SAPA,Pickleweed,Sarcocornia pacifica,40,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,6,SAPA,Pickleweed,Sarcocornia pacifica,17,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,6.5,SAPA,Pickleweed,Sarcocornia pacifica,17,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,7,LITR,Dead and Standing,N/A,2,"GC, LD",UNKNOWN,
8/6/2007,HM,4,562095,4218948,345,7.5,SAPA,Pickleweed,Sarcocornia pacifica,40,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,8,SAPA,Pickleweed,Sarcocornia pacifica,16,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,8.5,SAPA,Pickleweed,Sarcocornia pacifica,9,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,9,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,10,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,9.5,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,10,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,14,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,10.5,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,10,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,11,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,15,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,11.5,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,8,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,12,SAPA,Pickleweed,Sarcocornia pacifica,29,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,12.5,SAPA,Pickleweed,Sarcocornia pacifica,25,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,13,SAPA,Pickleweed,Sarcocornia pacifica,30,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,13.5,SAPA,Pickleweed,Sarcocornia pacifica,30,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,14,SAPA,Pickleweed,Sarcocornia pacifica,28,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,14.5,SAPA,Pickleweed,Sarcocornia pacifica,9,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,15,BARE,Bare Ground,N/A,,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,15.5,LITR,Dead and Standing,N/A,36,"GC, LD",SAPA,
8/6/2007,HM,4,562095,4218948,345,16,SAPA,Pickleweed,Sarcocornia pacifica,17,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,16.5,SAPA,Pickleweed,Sarcocornia pacifica,20,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,17,SAPA,Pickleweed,Sarcocornia pacifica,13,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,17.5,LITR,Dead and Standing,N/A,7,"GC, LD",ELSP,
8/6/2007,HM,4,562095,4218948,345,18,SAPA,Pickleweed,Sarcocornia pacifica,12,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,18.5,SAPA,Pickleweed,Sarcocornia pacifica,30,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,19,LITR,Dead and Standing,N/A,5,"GC, LD",ELSP,
8/6/2007,HM,4,562095,4218948,345,19.5,SAPA,Pickleweed,Sarcocornia pacifica,33,"GC, LD",,
8/6/2007,HM,4,562095,4218948,345,20,SAPA,Pickleweed,Sarcocornia pacifica,32,"GC, LD",,
8/7/2007,UP,6,562383,4219193,277,0,SAPA,Pickleweed,Sarcocornia pacifica,20,"GC, LD",,
8/7/2007,UP,6,562383,4219193,277,0.5,SAPA,Pickleweed,Sarcocornia pacifica,27,"GC, LD",,
8/7/2007,UP,6,562383,4219193,277,1,SAPA,Pickleweed,Sarcocornia pacifica,37,"GC, LD",,
8/7/2007,UP,6,562383,4219193,277,1.5,SAPA,Pickleweed,Sarcocornia pacifica,34,"GC, LD",,
8/7/2007,UP,6,562383,4219193,277,2,SAPA,Pickleweed,Sarcocornia pacifica,51,"GC, LD",,
8/7/2007,UP,6,562383,4219193,277,2.5,SAPA,Pickleweed,Sarcocornia pacifica,34,"GC, LD",,
